C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_125.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_125.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_125.jpg, 0, 0, 0, 0.4351547
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_237.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_237.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_237.jpg, 0, 0, 0, 0.4308058
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_358.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_358.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_358.jpg, 0, 0, 0, 0.4256447
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_462.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_462.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_462.jpg, 0, 0, 0, 0.4213912
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_565.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_565.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_565.jpg, 0, 0, 0, 0.4163432
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_678.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_678.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_678.jpg, 0, 0, 0, 0.4121831
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_779.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_779.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_779.jpg, 0, 0, 0, 0.4080646
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_889.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_889.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_889.jpg, 0, 0.3208059, 0, 0.7365071
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_36_997.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_36_997.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_36_997.jpg, 0, 0.4628889, 0, 1.354027
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_101.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_101.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_101.jpg, 0, 0.1596024, 0, 1.612709
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_200.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_200.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_200.jpg, 0, 0, 0, 1.589722
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_309.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_309.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_309.jpg, 0, 0, 0, 1.570618
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_416.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_416.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_416.jpg, 0, 0, 0, 1.554875
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_528.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_528.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_528.jpg, 0, 0, 0, 1.536191
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_630.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_630.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_630.jpg, 0, 0, 0, 1.520792
C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\center_2025_04_21_23_49_37_736.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\left_2025_04_21_23_49_37_736.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\IMG\right_2025_04_21_23_49_37_736.jpg, 0, 0, 0, 1.505549
